ax,ay,az,gx,gy,gz,thr,as,vz,alt,roll,pitch,label
-0.5297,0.0000,-9.8100,0.0050,0.0020,0.0000,48.0000,22.0121,0.0000,100.0040,-0.0239,-3.5971,2
-0.6180,-0.0490,-9.8590,0.0130,0.0040,0.0000,48.0000,22.0129,0.0000,100.0080,0.0294,-3.6288,2
-0.6278,-0.0687,-9.8002,0.0040,0.0080,0.0090,47.0000,21.9855,-0.0100,100.0160,0.0685,-3.5919,2
-0.6082,0.0000,-9.9179,0.0040,0.0060,-0.0030,48.0000,22.0266,-0.0400,100.0270,0.0988,-3.5159,2
-0.5395,0.0000,-9.4961,0.0000,-0.0120,0.0000,47.0000,22.0131,-0.0100,100.0390,0.1066,-3.6192,2
-0.6082,0.0000,-9.8100,0.0000,0.0120,0.0010,47.0000,22.0138,0.0700,100.0260,0.0362,-3.7497,2
-0.5886,-0.0392,-9.9081,0.0000,0.0050,0.0040,48.0000,21.9681,0.0100,100.0180,-0.1420,-3.5970,2
-0.5199,0.0883,-9.5648,0.0210,-0.0120,0.0050,48.0000,22.0067,0.0100,100.0170,-0.0636,-3.6202,2
-0.5101,0.0000,-9.8983,0.0080,0.0150,-0.0040,48.0000,21.9719,0.0500,100.0050,0.1787,-3.6819,2
-0.5494,0.0000,-9.8885,0.0000,0.0030,0.0040,48.0000,21.9805,0.0100,99.9950,0.1577,-3.6242,2
-0.5690,0.0196,-9.8492,-0.0090,0.0020,0.0000,48.0000,21.9647,0.0000,99.9930,-0.0014,-3.6384,2
-0.6475,-0.0490,-9.9964,-0.0130,0.0080,0.0000,48.0000,21.9556,-0.0100,99.9910,-0.1247,-3.5891,2
-0.5494,0.0000,-9.9964,0.0070,0.0020,0.0060,48.0000,21.9644,-0.0600,99.9990,-0.1673,-3.4579,2
-0.5592,0.0392,-9.3882,0.0150,-0.0150,0.0000,48.0000,21.9780,0.0000,100.0080,-0.0409,-3.6333,2
-0.5494,-0.0490,-9.6825,0.0080,0.0000,0.0040,48.0000,21.9935,0.0600,99.9950,-0.0261,-3.7472,2
-0.6082,-0.0490,-10.1435,0.0190,0.0250,0.0050,48.0000,21.9722,0.0300,99.9790,0.1224,-3.6054,2
-0.6180,0.0785,-9.7413,-0.0020,-0.0070,0.0080,48.0000,21.9881,-0.0400,99.9830,0.1366,-3.4617,2
-0.5494,0.0392,-9.3980,-0.0030,-0.0100,-0.0060,48.0000,21.9924,0.0200,99.9870,0.0691,-3.6990,2
-0.6573,-0.0687,-10.0160,-0.0140,0.0180,-0.0020,48.0000,22.0571,0.0800,99.9680,-0.0784,-3.7979,2
-0.6475,0.0098,-10.5163,-0.0030,0.0260,0.0000,48.0000,22.0557,-0.0500,99.9590,-0.2420,-3.4354,2
-0.5886,-0.0490,-9.5746,0.0020,-0.0120,0.0120,48.0000,22.0668,-0.1000,99.9860,-0.1635,-3.4230,2
-0.6278,0.0098,-9.5353,0.0090,-0.0080,-0.0050,47.0000,22.0248,-0.0300,100.0050,-0.1240,-3.5649,2
-0.6671,-0.0294,-9.6530,0.0040,-0.0030,0.0070,47.0000,22.0305,0.0000,100.0110,-0.1210,-3.6186,2
-0.5886,-0.0098,-9.7904,0.0100,0.0110,-0.0040,47.0000,22.0450,0.0200,100.0070,-0.1236,-3.6195,2
-0.5984,0.0000,-9.7217,0.0010,0.0000,0.0040,47.0000,22.0116,0.0200,100.0010,-0.0564,-3.6389,2
-0.5592,-0.0687,-9.6040,-0.0030,0.0000,0.0080,48.0000,21.9939,0.0500,99.9890,-0.0678,-3.7446,2
-0.5886,0.0392,-9.9375,0.0030,0.0000,0.0060,48.0000,22.0112,0.0200,99.9720,-0.1010,-3.6762,2
-0.5788,0.0294,-10.0847,0.0090,0.0120,-0.0060,48.0000,22.0209,-0.0200,99.9680,-0.0319,-3.5600,2
-0.5297,0.0000,-9.8100,-0.0050,0.0000,0.0020,48.0000,22.0183,-0.0600,99.9780,0.0317,-3.4937,2
-0.5886,-0.0687,-9.6138,-0.0070,-0.0020,0.0040,48.0000,22.0025,-0.0400,99.9880,-0.0894,-3.5167,2
-0.5886,0.0294,-9.3685,0.0110,-0.0100,0.0120,48.0000,22.0005,0.0200,99.9880,-0.0917,-3.6920,2
-0.5395,0.0196,-9.9571,0.0190,0.0210,0.0010,48.0000,22.0060,0.0500,99.9730,0.0347,-3.6935,2
-0.5297,-0.0490,-10.1828,0.0110,0.0200,0.0050,48.0000,21.9613,-0.0200,99.9700,0.1692,-3.4752,2
-0.5199,-0.1079,-9.7021,-0.0010,-0.0020,0.0000,48.0000,21.9969,-0.0400,99.9860,0.1763,-3.4853,2
-0.5886,0.0490,-9.5844,-0.0030,-0.0120,0.0090,48.0000,21.9979,0.0000,99.9950,0.0728,-3.6497,2
-0.5690,0.0098,-9.9081,-0.0010,0.0130,-0.0150,48.0000,22.0070,0.0300,99.9820,0.0053,-3.7244,2
-0.5984,0.0000,-10.0651,-0.0010,0.0150,0.0030,48.0000,22.0193,-0.0300,99.9720,0.0092,-3.5477,2
-0.5592,-0.0392,-9.7119,0.0010,-0.0120,0.0050,48.0000,22.0025,-0.0800,99.9870,-0.1760,-3.4489,2
-0.5690,0.0000,-9.4274,0.0040,-0.0090,0.0020,48.0000,21.9873,0.0000,99.9970,-0.1385,-3.6672,2
-0.5690,0.0785,-9.8689,0.0080,0.0080,-0.0080,48.0000,21.9874,0.0200,99.9870,-0.0762,-3.6313,2
-0.5690,0.0196,-9.8787,0.0060,0.0080,0.0070,48.0000,21.9578,0.0000,99.9800,0.0803,-3.5356,2
-0.5395,0.0098,-9.8492,-0.0020,0.0050,0.0060,48.0000,21.9935,-0.0100,99.9840,0.1107,-3.5274,2
-0.5494,-0.0196,-9.7708,-0.0090,-0.0050,0.0080,48.0000,21.9884,-0.0500,99.9980,0.0335,-3.4784,2
-0.5592,-0.0098,-9.4765,0.0040,-0.0060,0.0080,48.0000,22.0308,0.0300,100.0080,-0.1221,-3.7467,2
-0.6082,0.0000,-9.8492,0.0000,0.0050,0.0040,47.0000,22.0019,0.0300,100.0000,-0.0693,-3.7219,2
-0.5984,0.0196,-10.1828,0.0120,0.0190,0.0010,48.0000,21.9797,-0.0200,100.0010,0.0142,-3.5425,2
-0.5886,0.0098,-9.6040,0.0000,-0.0200,0.0160,48.0000,21.9656,-0.0900,100.0210,0.1263,-3.4091,2
-0.5788,0.0000,-9.1723,0.0020,-0.0170,0.0000,48.0000,21.9732,0.0400,100.0270,0.1056,-3.7696,2
-0.6082,-0.0392,-10.1141,-0.0090,0.0200,-0.0020,48.0000,21.9906,0.1000,100.0020,0.0084,-3.8080,2
-0.5984,-0.0196,-10.4967,0.0010,0.0310,0.0080,48.0000,21.9929,-0.0400,99.9930,-0.0770,-3.3867,2
-0.5297,-0.0392,-9.4765,-0.0020,-0.0180,-0.0050,48.0000,21.9973,-0.1000,100.0210,-0.1258,-3.3842,2
-0.5101,0.0196,-8.9467,0.0050,-0.0240,0.0010,48.0000,22.0149,0.0600,100.0280,-0.1132,-3.8742,2
-0.5494,0.0000,-10.0160,0.0070,0.0190,0.0070,48.0000,21.9736,0.1200,99.9910,-0.1081,-3.9099,2
-0.5984,0.0294,-10.6046,-0.0030,0.0360,0.0060,48.0000,22.0071,-0.0400,99.9780,-0.1025,-3.4533,2
-0.5199,-0.0098,-9.2018,0.0010,-0.0370,0.0020,48.0000,22.0153,-0.1000,100.0060,-0.0689,-3.4525,2
-0.5003,0.0000,-9.1429,0.0010,-0.0230,0.0030,47.0000,22.0210,0.0700,100.0070,-0.0802,-3.8700,2
-0.6180,0.0098,-10.3299,0.0030,0.0270,-0.0030,47.0000,22.0362,0.0600,99.9810,-0.1188,-3.6724,2
-0.6475,0.0196,-10.2514,-0.0050,0.0130,0.0000,48.0000,22.0011,-0.0700,99.9810,-0.1614,-3.3468,2
-0.5690,0.0098,-9.4372,0.0120,-0.0180,-0.0010,48.0000,22.0004,-0.0400,100.0000,-0.1144,-3.5138,2
-0.5297,0.0392,-9.3293,0.0060,-0.0080,0.0040,48.0000,22.0275,0.0600,99.9950,-0.0015,-3.8150,2
-0.6180,0.0196,-10.4182,0.0040,0.0250,0.0030,48.0000,22.0215,0.0100,99.9760,-0.0059,-3.5897,2
-0.5494,0.0000,-10.1043,0.0060,0.0050,-0.0030,48.0000,21.9927,-0.0800,99.9840,-0.0152,-3.4007,2
-0.5101,-0.0392,-9.4666,-0.0150,-0.0230,0.0050,48.0000,21.9598,-0.0700,100.0130,-0.1393,-3.4779,2
-0.5395,0.0196,-9.3097,0.0090,-0.0150,-0.0010,48.0000,21.9369,0.0400,100.0210,-0.2090,-3.7481,2
-0.5984,-0.0196,-10.0651,0.0110,0.0120,0.0010,48.0000,21.9965,0.0500,100.0050,-0.1659,-3.6912,2
-0.5592,0.0000,-9.9571,-0.0060,0.0030,-0.0020,48.0000,21.9977,0.0100,99.9990,-0.1555,-3.5859,2
-0.5297,0.0196,-10.0356,0.0140,0.0040,0.0000,48.0000,22.0025,-0.0400,100.0060,-0.1440,-3.4272,2
-0.5788,-0.0392,-9.4372,0.0020,-0.0120,0.0020,48.0000,21.9974,-0.0200,100.0180,-0.1306,-3.5567,2
-0.5395,-0.0294,-9.6040,0.0000,-0.0060,-0.0040,48.0000,22.0208,0.0600,100.0100,-0.0762,-3.8051,2
-0.6376,-0.1177,-10.2514,-0.0010,0.0280,0.0020,48.0000,22.0023,0.0300,99.9940,-0.0876,-3.6516,2
-0.6671,0.0000,-10.0552,0.0060,0.0120,0.0090,48.0000,21.9784,-0.0700,100.0000,-0.0364,-3.4054,2
-0.5297,0.0785,-9.4372,0.0100,-0.0130,0.0060,48.0000,21.9769,-0.0300,100.0170,0.1189,-3.5507,2
-0.5592,0.0687,-9.5451,0.0020,0.0030,0.0120,48.0000,21.9829,0.0900,100.0090,0.1892,-3.8115,2
-0.6082,0.0883,-10.0945,-0.0050,0.0170,0.0050,48.0000,21.9987,0.0400,99.9940,0.1096,-3.6287,2
-0.5395,0.0687,-9.9179,0.0040,0.0000,0.0030,48.0000,22.0242,-0.0100,99.9940,0.0328,-3.5042,2
-0.5788,-0.0098,-9.5942,0.0000,-0.0070,0.0060,48.0000,21.9967,0.0000,99.9950,-0.0398,-3.5937,2
-0.5395,0.0098,-9.8885,-0.0050,0.0040,-0.0030,48.0000,22.0189,0.0000,99.9850,-0.1618,-3.6261,2
-0.5886,-0.0196,-9.7511,-0.0020,0.0060,0.0020,48.0000,22.0092,0.0200,99.9760,-0.2621,-3.6898,2
-0.5788,0.0392,-10.2514,0.0020,0.0170,0.0160,48.0000,21.9946,-0.0400,99.9690,-0.2081,-3.4718,2
-0.5886,0.0392,-9.7511,-0.0080,-0.0020,-0.0010,48.0000,21.9896,-0.0700,99.9830,-0.1965,-3.4189,2
-0.5886,-0.0098,-9.4863,0.0110,-0.0140,-0.0010,48.0000,22.0007,-0.0100,99.9940,-0.1358,-3.5840,2
-0.5984,-0.0981,-9.7315,0.0060,0.0030,-0.0120,48.0000,21.9923,0.0500,99.9870,-0.0956,-3.7025,2
-0.5788,0.0000,-10.1435,0.0090,0.0170,0.0050,48.0000,21.9803,0.0100,99.9770,-0.0567,-3.5671,2
-0.5886,0.0098,-9.7315,0.0120,-0.0010,-0.0060,48.0000,22.0168,-0.0100,99.9800,-0.0294,-3.5615,2
-0.5592,-0.0196,-9.8689,-0.0030,0.0030,0.0070,48.0000,21.9632,0.0200,99.9750,-0.0946,-3.6712,2
-0.5690,-0.0196,-9.9866,0.0230,0.0140,-0.0010,48.0000,21.9987,0.0000,99.9680,0.0395,-3.6292,2
-0.5788,-0.0392,-9.8689,0.0000,0.0110,0.0040,48.0000,22.0543,-0.0400,99.9730,0.1812,-3.5205,2
-0.6475,0.0196,-9.6923,0.0000,-0.0080,0.0010,48.0000,22.0626,-0.0700,99.9880,0.1163,-3.4508,2
-0.6082,-0.0294,-9.3882,-0.0050,-0.0120,-0.0010,47.0000,22.0207,0.0000,99.9990,0.0176,-3.6192,2
-0.6180,0.0392,-9.8296,0.0050,0.0110,0.0080,48.0000,21.9776,0.0700,99.9930,-0.0248,-3.7303,2
-0.5494,0.0687,-10.2220,0.0020,0.0080,0.0010,48.0000,22.0000,-0.0200,99.9920,-0.0190,-3.4510,2
-0.5592,-0.0687,-9.5942,-0.0070,-0.0100,0.0050,48.0000,21.9852,-0.0200,100.0060,-0.0968,-3.5234,2
-0.5690,0.0000,-9.6825,-0.0050,-0.0050,0.0090,48.0000,22.0142,0.0000,100.0120,-0.1500,-3.6080,2
-0.5494,0.0196,-9.6530,0.0080,-0.0020,0.0030,48.0000,22.0380,0.0400,100.0040,-0.1097,-3.7467,2
-0.6376,0.0490,-10.0749,-0.0030,0.0130,0.0020,48.0000,22.0052,0.0000,99.9940,-0.1595,-3.6212,2
-0.5592,0.0000,-9.9081,-0.0020,0.0020,0.0010,48.0000,21.9667,-0.0500,99.9970,-0.1800,-3.4926,2
-0.5592,0.0098,-9.5746,0.0010,-0.0110,0.0090,48.0000,21.9551,-0.0400,100.0110,-0.1046,-3.5221,2
-0.5003,-0.0098,-9.4961,-0.0050,-0.0110,-0.0020,48.0000,21.9700,0.0000,100.0160,-0.2101,-3.6472,2
-0.5297,0.0098,-9.9081,0.0110,0.0110,-0.0090,48.0000,22.0018,0.0300,100.0050,-0.1949,-3.6434,2
-0.5690,0.0000,-10.0062,-0.0010,0.0120,0.0030,48.0000,22.0044,0.0000,99.9960,-0.1919,-3.5564,2
-0.5690,0.0000,-9.6923,0.0080,-0.0040,0.0020,48.0000,22.0215,0.0300,99.9920,-0.0733,-3.6890,2
-0.6376,-0.0392,-9.9179,0.0020,0.0100,0.0000,48.0000,21.9727,0.0500,99.9810,0.0423,-3.7247,2
-0.5788,-0.0883,-9.9179,-0.0050,0.0120,0.0000,48.0000,21.9809,0.0100,99.9710,-0.0116,-3.6634,2
-0.5886,0.0294,-10.2613,0.0060,0.0150,0.0080,48.0000,22.0134,-0.0300,99.9670,-0.0048,-3.4987,2
-0.5297,-0.0196,-9.7708,0.0030,-0.0070,0.0030,48.0000,22.0206,-0.0800,99.9840,0.0594,-3.4206,2
-0.5494,-0.0687,-9.5255,-0.0050,-0.0030,-0.0050,48.0000,22.0272,0.0000,99.9970,0.0462,-3.6296,2
-0.5788,0.0196,-10.0258,0.0010,0.0150,0.0130,48.0000,22.0468,0.0000,99.9920,-0.0608,-3.5649,2
-0.6180,-0.0294,-9.7021,-0.0080,0.0000,0.0030,48.0000,22.0029,-0.0400,99.9990,-0.0558,-3.4682,2
-0.5984,0.0294,-9.5451,-0.0030,-0.0030,0.0040,48.0000,22.0207,0.0000,100.0100,-0.1681,-3.6052,2
-0.5984,0.0490,-9.6628,0.0000,-0.0060,0.0030,48.0000,22.0090,0.0400,100.0100,-0.1437,-3.7120,2
-0.5984,0.0098,-10.0454,-0.0060,0.0120,-0.0090,48.0000,22.0213,0.0100,100.0080,-0.1172,-3.6277,2
-0.5690,0.0589,-9.9375,0.0020,0.0060,0.0000,48.0000,22.0001,-0.0300,100.0160,-0.1391,-3.5490,2
-0.5690,-0.0490,-9.6628,0.0080,0.0000,-0.0020,48.0000,22.0093,-0.0400,100.0280,-0.1651,-3.5311,2
-0.5984,-0.0392,-9.6825,0.0000,-0.0020,-0.0020,47.0000,22.0050,0.0000,100.0370,-0.1224,-3.6122,2
-0.5592,0.0981,-9.8002,0.0010,0.0000,-0.0020,47.0000,22.0255,0.0100,100.0360,-0.1060,-3.6088,2
-0.6965,0.0589,-9.8787,0.0050,0.0120,0.0020,47.0000,22.0305,0.0200,100.0340,0.0045,-3.6028,2
-0.6475,0.0000,-9.7413,0.0080,-0.0020,0.0110,48.0000,21.9966,0.0000,100.0360,-0.0197,-3.5551,2
-0.5984,0.0490,-9.5451,-0.0110,-0.0090,-0.0080,48.0000,21.9708,0.0300,100.0320,-0.0087,-3.6941,2
-0.6180,0.0196,-9.9179,-0.0030,0.0090,0.0010,48.0000,21.9879,0.0400,100.0180,-0.1068,-3.6913,2
-0.5395,0.0196,-9.8296,0.0130,0.0020,-0.0010,48.0000,21.9916,0.0100,100.0120,-0.0898,-3.6674,2
-0.5592,0.0098,-10.0258,-0.0040,0.0140,0.0060,48.0000,21.9816,-0.0100,100.0160,-0.0833,-3.5433,2
-0.5788,-0.0490,-9.6236,0.0000,-0.0060,-0.0010,48.0000,21.9463,-0.0200,100.0270,-0.1382,-3.5675,2
-0.5788,0.0098,-9.5746,0.0080,-0.0030,0.0040,48.0000,21.9508,0.0400,100.0260,-0.0712,-3.7168,2
-0.5690,0.0392,-9.9670,-0.0110,0.0100,0.0050,48.0000,21.9738,0.0600,100.0130,-0.0293,-3.7093,2
-0.5592,-0.0785,-10.1926,-0.0090,0.0200,-0.0060,48.0000,22.0248,0.0000,100.0010,-0.1693,-3.5242,2
-0.5690,0.0687,-9.9375,0.0000,0.0010,0.0100,48.0000,22.0226,-0.0500,100.0050,-0.2250,-3.4343,2
-0.5395,0.0196,-9.5451,0.0060,-0.0030,0.0000,47.0000,22.0231,0.0100,100.0130,-0.1255,-3.6681,2
-0.6180,0.0294,-9.9081,0.0060,0.0140,0.0010,47.0000,22.0351,0.0200,100.0030,-0.0654,-3.6877,2
-0.5788,-0.0294,-10.1730,0.0060,0.0080,0.0060,48.0000,22.0286,-0.0600,100.0000,-0.0295,-3.4370,2
-0.5199,-0.0294,-9.3391,-0.0080,-0.0320,0.0010,47.0000,21.9873,-0.0400,100.0140,-0.1261,-3.5586,2
-0.5984,0.0294,-9.5746,0.0000,-0.0070,0.0000,47.0000,22.0126,0.0700,100.0050,-0.1901,-3.7756,2
-0.5690,0.0098,-9.8787,0.0050,0.0110,0.0010,48.0000,22.0152,0.0900,99.9800,-0.1674,-3.7629,2
-0.6082,0.0392,-10.2220,0.0160,0.0300,0.0030,48.0000,21.9977,0.0200,99.9650,0.0106,-3.5502,2
-0.5395,-0.0392,-10.0749,-0.0050,0.0070,-0.0020,48.0000,21.9803,-0.0900,99.9840,0.0211,-3.2856,2
-0.5494,0.0490,-9.1625,0.0010,-0.0280,0.0090,48.0000,21.9637,-0.0300,100.0150,-0.1062,-3.5914,2
-0.5788,0.0098,-9.5451,0.0050,-0.0030,-0.0060,48.0000,21.9886,0.0900,100.0030,-0.1390,-3.8813,2
-0.5984,0.0392,-10.3103,0.0110,0.0320,0.0030,48.0000,21.9771,0.0200,99.9800,-0.1106,-3.6311,2
-0.5395,0.0294,-9.9375,-0.0050,0.0000,0.0040,48.0000,22.0075,-0.0900,99.9950,-0.1463,-3.3854,2
-0.5199,-0.0392,-9.5353,0.0020,-0.0140,0.0010,48.0000,22.0156,-0.0600,100.0190,-0.2258,-3.4894,2
-0.5788,0.0098,-9.0841,0.0020,-0.0300,0.0070,47.0000,21.9855,0.0500,100.0240,-0.1946,-3.8150,2
-0.6573,-0.0294,-10.1828,0.0040,0.0230,-0.0060,48.0000,22.0030,0.1200,99.9890,-0.1398,-3.8323,2
-0.5592,0.0490,-10.3594,-0.0030,0.0230,0.0110,48.0000,21.9958,0.0000,99.9700,-0.2229,-3.5130,2
-0.5788,0.0196,-9.7904,0.0000,-0.0020,0.0020,48.0000,21.9719,-0.0600,99.9800,-0.2620,-3.4609,2
-0.5003,0.0098,-9.6040,0.0040,0.0000,0.0020,48.0000,21.9795,-0.0100,99.9850,-0.2045,-3.6128,2
-0.5494,0.0000,-9.9768,0.0000,0.0230,0.0030,48.0000,21.9960,0.0200,99.9770,-0.2253,-3.6759,2
-0.5690,0.0294,-10.3103,0.0010,0.0170,0.0040,48.0000,22.0082,-0.1000,99.9820,-0.1738,-3.3158,2
-0.5199,0.0196,-9.1527,-0.0050,-0.0380,0.0030,48.0000,21.9589,-0.0700,100.0100,-0.1699,-3.4928,2
-0.5199,0.0000,-9.2901,0.0000,-0.0060,0.0070,48.0000,21.9873,0.1200,100.0050,-0.2475,-3.9372,2
-0.6180,0.0098,-10.5065,0.0070,0.0350,-0.0070,48.0000,22.0136,0.0700,99.9730,-0.1956,-3.6645,2
-0.6082,-0.0490,-10.0847,0.0020,0.0050,0.0090,48.0000,22.0285,-0.0700,99.9750,-0.2203,-3.3370,2
-0.5101,-0.0098,-9.3587,-0.0020,-0.0230,0.0000,48.0000,22.0251,-0.0400,99.9970,-0.1861,-3.5133,2
-0.5395,0.0883,-9.4961,0.0000,-0.0090,0.0030,48.0000,22.0011,0.0700,99.9910,-0.2012,-3.8156,2
-0.6082,-0.0196,-10.4378,0.0030,0.0310,0.0130,48.0000,22.0408,0.0200,99.9650,-0.2219,-3.6341,2
-0.6082,-0.0294,-10.2318,0.0030,0.0130,0.0000,48.0000,22.0384,-0.0900,99.9710,-0.1987,-3.3769,2
-0.5592,-0.0883,-9.4470,0.0010,-0.0130,0.0060,48.0000,22.0156,-0.0800,99.9970,-0.1652,-3.4555,2
-0.5984,0.0000,-9.2410,0.0110,-0.0120,0.0070,48.0000,22.0202,0.0400,100.0010,-0.0603,-3.7647,2
-0.5690,0.0589,-10.0847,-0.0090,0.0160,-0.0050,48.0000,22.0133,0.0400,99.9830,-0.0619,-3.6668,2
-0.5788,-0.0490,-10.1043,-0.0030,0.0080,0.0060,48.0000,22.0380,-0.0600,99.9880,-0.0963,-3.3759,2
-0.5494,-0.0883,-9.5648,0.0000,-0.0170,-0.0020,48.0000,21.9948,-0.0900,100.0150,-0.1206,-3.3883,2
-0.5395,0.0098,-9.1920,0.0020,-0.0280,0.0000,48.0000,21.9759,0.0300,100.0240,-0.1921,-3.7723,2
-0.5984,0.0196,-10.3201,0.0000,0.0290,0.0060,48.0000,21.9598,0.0900,100.0010,-0.2598,-3.8096,2
-0.6278,0.0687,-10.2613,0.0120,0.0180,0.0010,48.0000,21.9603,-0.0400,99.9930,-0.1535,-3.4848,2
-0.5101,0.0098,-9.7217,-0.0030,-0.0100,-0.0070,48.0000,22.0142,-0.0800,100.0150,-0.1761,-3.4348,2
-0.5494,-0.0392,-9.4568,0.0110,-0.0060,0.0100,47.0000,22.0211,0.0000,100.0280,-0.2115,-3.6173,2
-0.5886,0.0490,-9.6236,0.0090,-0.0080,0.0100,47.0000,21.9894,0.0400,100.0200,-0.0510,-3.6960,2
-0.5984,0.0000,-9.8983,0.0140,0.0130,0.0010,48.0000,21.9919,0.0700,100.0030,0.0669,-3.7111,2
-0.6180,0.0490,-9.9670,-0.0100,0.0100,0.0000,48.0000,22.0059,0.0100,99.9940,0.0135,-3.5727,2
-0.5297,0.0000,-9.8002,-0.0120,0.0060,-0.0050,48.0000,22.0285,0.0000,99.9970,-0.1026,-3.5713,2
-0.5984,-0.0392,-9.6530,-0.0040,-0.0020,0.0040,48.0000,22.0216,0.0000,100.0000,-0.2214,-3.5996,2
-0.5690,-0.0098,-9.7904,0.0110,-0.0050,-0.0020,48.0000,21.9904,-0.0100,100.0070,-0.1510,-3.6036,2
-0.5886,0.0490,-9.8394,0.0030,-0.0010,0.0010,48.0000,21.9855,0.0000,100.0110,-0.0594,-3.6045,2
-0.6475,-0.0392,-9.8296,-0.0140,0.0070,-0.0050,48.0000,21.9853,0.0000,100.0150,-0.1369,-3.5953,2
-0.6180,0.0000,-9.6825,0.0030,-0.0100,0.0010,48.0000,21.9754,0.0000,100.0130,-0.2577,-3.5920,2
-0.5395,0.0687,-9.6727,0.0190,0.0040,0.0040,48.0000,21.9746,0.0500,100.0040,-0.1338,-3.7150,2
-0.6180,-0.0687,-10.0356,0.0060,0.0100,-0.0100,48.0000,22.0265,0.0000,99.9930,0.0165,-3.5443,2
-0.6082,-0.0687,-9.9670,0.0040,-0.0050,0.0020,48.0000,21.9995,-0.0400,100.0010,0.0066,-3.4668,2
-0.6082,0.0098,-9.5059,0.0090,-0.0020,-0.0040,48.0000,21.9721,0.0300,100.0110,0.0396,-3.7262,2
-0.5494,-0.0490,-9.9081,-0.0140,0.0070,0.0000,48.0000,21.9864,0.0200,100.0040,-0.0309,-3.7033,2
-0.5886,0.0785,-10.0651,0.0120,0.0130,0.0100,48.0000,21.9770,-0.0400,100.0080,0.0346,-3.5170,2
-0.5494,0.0098,-9.4765,0.0060,-0.0130,0.0040,48.0000,22.0232,-0.0100,100.0200,0.1836,-3.6270,2
-0.5886,0.0294,-9.6628,0.0040,0.0050,0.0010,48.0000,21.9991,0.0400,100.0180,0.1186,-3.7182,2
-0.5984,-0.0392,-10.1141,0.0000,0.0140,0.0000,48.0000,21.9977,-0.0100,100.0130,0.0341,-3.5141,2
-0.5395,-0.0392,-9.5648,-0.0090,-0.0120,0.0020,48.0000,21.9787,-0.0200,100.0190,-0.1739,-3.5548,2
-0.5101,-0.0392,-9.2901,0.0020,-0.0130,-0.0040,48.0000,22.0180,0.0900,100.0100,-0.1564,-3.8628,2
-0.6082,0.0294,-10.3397,0.0110,0.0320,-0.0010,48.0000,22.0356,0.0500,99.9870,-0.0676,-3.6842,2
-0.5494,-0.0392,-10.2318,0.0080,0.0140,-0.0070,48.0000,22.0302,-0.0800,99.9940,0.1605,-3.3798,2
-0.5199,-0.0490,-9.5648,-0.0070,-0.0070,0.0130,48.0000,22.0013,-0.1100,100.0250,0.0610,-3.3717,2
-0.5690,0.0589,-9.1429,0.0010,-0.0240,0.0020,47.0000,22.0066,0.0000,100.0400,0.0253,-3.7106,2
-0.5690,-0.1373,-9.7708,-0.0070,0.0130,0.0060,47.0000,21.9525,0.1100,100.0170,0.0271,-3.8495,2
-0.5984,-0.0687,-10.5457,0.0020,0.0290,0.0090,48.0000,21.9643,-0.0300,100.0060,-0.0521,-3.4059,2
-0.5199,0.0883,-9.2312,0.0010,-0.0360,0.0000,48.0000,21.9667,-0.0400,100.0260,0.1113,-3.5227,2
-0.5395,0.0490,-9.1920,0.0000,-0.0210,0.0060,48.0000,21.9550,0.1000,100.0170,0.1241,-3.8800,2
-0.5494,0.0687,-10.3594,-0.0090,0.0290,0.0000,48.0000,21.9891,0.0800,99.9780,0.0516,-3.7262,2
-0.5199,-0.0392,-10.0749,-0.0020,0.0110,0.0090,48.0000,22.0082,-0.0200,99.9690,-0.0446,-3.5085,2
-0.5101,0.0000,-9.6628,0.0130,-0.0030,0.0070,48.0000,21.9727,-0.0300,99.9840,-0.0774,-3.5526,2
-0.5690,0.0000,-9.6138,0.0130,0.0000,-0.0060,48.0000,21.9956,0.0000,99.9890,0.0604,-3.6789,2
-0.5788,-0.0098,-10.1239,-0.0050,0.0120,0.0010,48.0000,21.9704,-0.0200,99.9900,0.0450,-3.5064,2
-0.4905,0.0294,-9.7609,0.0090,-0.0080,0.0070,48.0000,21.9761,-0.0700,100.0050,0.0298,-3.4209,2
-0.5788,-0.0294,-8.9565,0.0000,-0.0250,0.0040,48.0000,21.9854,0.0600,100.0080,-0.0093,-3.8223,2
-0.5101,0.0294,-9.8983,0.0030,0.0140,0.0050,48.0000,22.0276,0.1100,99.9790,-0.1070,-3.8183,2
-0.5494,0.0589,-10.2416,0.0000,0.0250,0.0000,48.0000,21.9938,0.0100,99.9560,-0.1073,-3.5579,2
-0.5788,-0.0785,-9.9768,-0.0110,-0.0010,0.0010,48.0000,22.0446,-0.0800,99.9690,-0.1787,-3.3885,2
-0.5101,-0.0294,-9.3097,0.0080,-0.0170,0.0120,48.0000,22.0566,-0.0200,99.9920,-0.2703,-3.6416,2
-0.5886,0.0098,-9.9670,0.0090,0.0200,-0.0030,47.0000,22.0383,0.0200,99.9940,-0.1072,-3.6747,2
-0.6671,-0.0883,-10.1435,-0.0040,0.0080,0.0030,48.0000,22.0429,-0.0800,100.0050,-0.0482,-3.3715,2
-0.5297,0.1079,-9.1429,0.0060,-0.0360,-0.0110,48.0000,22.0298,-0.0500,100.0290,-0.0798,-3.5342,2
